,matchID,WIN,GOLDEARNED_x,TOTALMINIONSKILLED_x,KILLS_x,ASSISTS_x,DEATHS_x,VISIONSCORE_x,TOTALDAMAGEDEALTTOCHAMPIONS_x,GOLDEARNED_y,TOTALMINIONSKILLED_y,KILLS_y,ASSISTS_y,DEATHS_y,VISIONSCORE_y,TOTALDAMAGEDEALTTOCHAMPIONS_y,GOLDEARNED_ratio,TOTALMINIONSKILLED_ratio,KILLS_ratio,ASSISTS_ratio,DEATHS_ratio,VISIONSCORE_ratio,TOTALDAMAGEDEALTTOCHAMPIONS_ratio
72,1043295203,1,49322,596,27,45,12,148,59828,42332,580,12,17,27,96,50086,1.1651233109704242,1.0275862068965518,2.25,2.6470588235294117,0.4444444444444444,1.5416666666666667,1.194505450624925
73,1043304289,1,44369,518,19,14,11,70,47593,31771,374,11,17,19,82,41542,1.396525132982909,1.3850267379679144,1.7272727272727273,0.8235294117647058,0.5789473684210527,0.8536585365853658,1.1456598141639787
74,1043320452,1,49470,484,31,53,11,114,68167,37354,465,11,12,31,62,39492,1.3243561599828666,1.0408602150537634,2.8181818181818183,4.416666666666667,0.3548387096774194,1.8387096774193548,1.7260964245923225
75,1043439457,1,55325,549,29,38,16,124,83845,39605,499,16,22,29,137,66991,1.3969195808610024,1.1002004008016033,1.8125,1.7272727272727273,0.5517241379310345,0.9051094890510949,1.2515860339448583
76,1043494287,1,50057,520,24,34,12,112,63422,36758,477,12,22,24,97,38557,1.361798792099679,1.090146750524109,2.0,1.5454545454545454,0.5,1.1546391752577319,1.644889384547553
77,1043498184,1,62264,529,45,67,30,171,112526,52902,550,30,42,45,110,109946,1.1769687346414124,0.9618181818181818,1.5,1.5952380952380953,0.6666666666666666,1.5545454545454545,1.02346606515926
78,1043522261,1,79209,614,56,80,44,188,163884,69203,633,44,84,56,124,126025,1.1445891074086383,0.9699842022116903,1.2727272727272727,0.9523809523809523,0.7857142857142857,1.5161290322580645,1.300408649077564
79,1043581042,1,56141,616,27,53,23,171,96368,52428,575,22,40,27,139,82719,1.0708209353780422,1.0713043478260869,1.2272727272727273,1.325,0.8518518518518519,1.2302158273381294,1.165004412529165
80,1048436035,1,58457,749,15,19,22,168,79620,54219,623,22,49,15,183,64839,1.078164481085966,1.202247191011236,0.6818181818181818,0.3877551020408163,1.4666666666666666,0.9180327868852459,1.227964650904548
81,1048437842,1,60861,616,34,45,20,174,83320,50966,675,20,20,34,144,71133,1.1941490405368285,0.9125925925925926,1.7,2.25,0.5882352941176471,1.2083333333333333,1.171326950922919
82,1048947028,1,60146,673,34,62,20,183,85278,51018,633,20,42,34,124,69282,1.178917244893959,1.0631911532385465,1.7,1.4761904761904763,0.5882352941176471,1.4758064516129032,1.2308824802979128
83,1049219900,1,76726,666,50,94,37,183,147584,69151,638,37,79,50,212,149909,1.109542884412373,1.0438871473354232,1.3513513513513513,1.1898734177215189,0.74,0.8632075471698113,0.9844905909585149
84,1049985792,1,51685,561,22,34,15,146,64196,42270,584,14,14,22,97,38902,1.2227348000946299,0.9606164383561644,1.5714285714285714,2.4285714285714284,0.6818181818181818,1.5051546391752577,1.6501979332682124
85,1051347447,1,49739,559,28,39,20,117,67444,38033,453,20,33,28,106,54090,1.3077853443062604,1.2339955849889626,1.4,1.1818181818181819,0.7142857142857143,1.1037735849056605,1.2468848215936403
86,1051348339,1,48012,503,30,43,20,106,69303,44392,517,20,21,30,142,48656,1.081546224544963,0.9729206963249516,1.5,2.0476190476190474,0.6666666666666666,0.7464788732394366,1.4243464320947057
87,1051438144,1,39821,405,21,30,11,97,45688,28971,414,10,8,21,85,37274,1.3745124434779608,0.9782608695652174,2.1,3.75,0.5238095238095238,1.1411764705882352,1.2257337554327412
88,1051471049,1,59538,555,38,53,26,144,98692,53375,584,26,48,38,123,87578,1.1154660421545668,0.9503424657534246,1.4615384615384615,1.1041666666666667,0.6842105263157895,1.170731707317073,1.1269040169905684
89,1051620782,1,55337,724,22,63,12,209,75964,46995,598,12,24,22,203,47394,1.1775082455580381,1.2107023411371238,1.8333333333333333,2.625,0.5454545454545454,1.0295566502463054,1.6028189222264422
90,1052447510,1,70351,646,40,64,40,258,125284,64989,620,40,49,40,234,123378,1.0825062702918955,1.0419354838709678,1.0,1.3061224489795917,1.0,1.1025641025641026,1.0154484592066657
91,1052449068,1,65512,590,34,68,32,188,96316,59460,573,32,61,35,201,89990,1.101782711066263,1.0296684118673647,1.0625,1.1147540983606556,0.9142857142857143,0.9353233830845771,1.0702966996332925
92,1052469393,1,71658,736,43,72,26,235,133547,64051,699,26,35,43,244,92070,1.118764734352313,1.0529327610872676,1.6538461538461537,2.057142857142857,0.6046511627906976,0.9631147540983607,1.4504941892038665
93,1052586009,1,49595,590,21,25,7,128,58052,35654,534,7,7,21,104,40142,1.3910080215403602,1.104868913857678,3.0,3.5714285714285716,0.3333333333333333,1.2307692307692308,1.4461661103084051
94,1052658292,1,52147,541,35,47,19,107,75064,40350,419,19,33,35,131,54437,1.292366790582404,1.2911694510739857,1.8421052631578947,1.4242424242424243,0.5428571428571428,0.816793893129771,1.3789150761430644
95,1052662961,1,67776,698,34,68,21,187,124708,64555,763,21,37,34,185,95501,1.0498954379986059,0.9148099606815203,1.619047619047619,1.837837837837838,0.6176470588235294,1.0108108108108107,1.3058292583323734
96,1052668531,1,54844,531,31,41,16,140,75749,40841,527,16,21,31,131,61285,1.3428662373595162,1.0075901328273245,1.9375,1.9523809523809523,0.5161290322580645,1.0687022900763359,1.2360120747328058
97,1052895832,1,56695,573,39,59,26,176,109552,50498,530,26,41,39,141,83332,1.1227177313953027,1.0811320754716982,1.5,1.4390243902439024,0.6666666666666666,1.24822695035461,1.3146450343205491
98,1052902663,1,41090,445,16,23,8,85,45451,28669,359,8,14,16,58,36573,1.4332554326973386,1.2395543175487465,2.0,1.6428571428571428,0.5,1.4655172413793103,1.2427473819484318
99,1052906878,1,50032,454,28,45,16,134,67478,40914,515,16,22,28,111,48792,1.222857701520262,0.8815533980582524,1.75,2.0454545454545454,0.5714285714285714,1.2072072072072073,1.382972618462043
100,1052910461,1,37105,422,23,30,12,72,42954,29997,394,12,11,23,58,40315,1.236957029036237,1.0710659898477157,1.9166666666666667,2.727272727272727,0.5217391304347826,1.2413793103448276,1.0654595063872008
101,1052914478,1,49049,468,31,52,16,124,71547,39770,430,16,14,31,82,51434,1.233316570279105,1.0883720930232559,1.9375,3.7142857142857144,0.5161290322580645,1.5121951219512195,1.3910448341563946
102,1052947140,1,59543,523,41,76,22,152,93074,50492,617,22,29,41,136,86578,1.1792561197813516,0.8476499189627229,1.8636363636363635,2.6206896551724137,0.5365853658536586,1.1176470588235294,1.0750306082376586
103,1052974672,1,61016,683,28,33,26,202,80751,55758,653,26,36,28,151,69013,1.0943003694537108,1.0459418070444104,1.0769230769230769,0.9166666666666666,0.9285714285714286,1.3377483443708609,1.1700838972367524
104,1052983768,1,39083,289,32,31,7,80,58784,24136,239,7,12,31,55,27812,1.619282399734836,1.209205020920502,4.571428571428571,2.5833333333333335,0.22580645161290322,1.4545454545454546,2.1136200201351936
105,1053177635,1,51260,549,31,39,18,105,80663,39294,436,18,20,31,112,60485,1.3045248638468978,1.2591743119266054,1.7222222222222223,1.95,0.5806451612903226,0.9375,1.3336033727370422
106,1053211669,1,65152,577,40,64,37,114,106458,58056,544,37,54,40,151,82886,1.1222268154884938,1.0606617647058822,1.0810810810810811,1.1851851851851851,0.925,0.7549668874172185,1.284390608787974
107,1053455521,1,39055,452,23,45,8,85,40782,25060,307,8,11,23,45,25372,1.5584596967278532,1.4723127035830619,2.875,4.090909090909091,0.34782608695652173,1.8888888888888888,1.607362446791739
108,1053472271,1,62712,698,31,55,7,177,89160,47889,694,7,12,31,183,74418,1.3095282841571134,1.005763688760807,4.428571428571429,4.583333333333333,0.22580645161290322,0.9672131147540983,1.1980972345400307
109,1053494512,1,45111,533,23,30,13,141,56141,36588,461,13,26,23,107,38703,1.232945227943588,1.1561822125813448,1.7692307692307692,1.1538461538461537,0.5652173913043478,1.3177570093457944,1.4505593881611245
110,1053517793,1,48510,552,21,43,14,144,65543,39764,555,14,23,21,116,38816,1.219947691379137,0.9945945945945946,1.5,1.8695652173913044,0.6666666666666666,1.2413793103448276,1.6885562654575432
111,1053611528,1,62118,668,34,52,33,177,105983,63150,635,33,35,34,173,107639,0.9836579572446555,1.051968503937008,1.0303030303030303,1.4857142857142858,0.9705882352941176,1.023121387283237,0.9846152416874925
112,1053865964,1,55376,688,23,42,8,180,71708,45677,720,8,18,23,145,58204,1.2123388138450424,0.9555555555555556,2.875,2.3333333333333335,0.34782608695652173,1.2413793103448276,1.2320115455982408
113,1054388823,1,57200,650,29,44,26,174,74315,53172,628,26,36,29,123,68549,1.0757541563228767,1.035031847133758,1.1153846153846154,1.2222222222222223,0.896551724137931,1.4146341463414633,1.0841150126187107
114,1054393993,1,45691,414,39,26,10,84,65251,29092,279,10,9,39,30,26935,1.5705692286539255,1.4838709677419355,3.9,2.888888888888889,0.2564102564102564,2.8,2.4225357341748652
115,1054428875,1,68384,667,38,66,23,205,106887,55525,697,23,37,38,153,86793,1.2315893741557857,0.9569583931133429,1.6521739130434783,1.7837837837837838,0.6052631578947368,1.3398692810457515,1.2315163665272546
116,1054586724,1,37585,382,23,31,5,58,34587,23658,319,5,3,24,36,16444,1.5886803618226393,1.1974921630094044,4.6,10.333333333333334,0.20833333333333334,1.6111111111111112,2.10332036000973
117,1054587962,1,66586,772,27,48,20,202,118960,60336,785,20,32,27,220,99614,1.1035865818085389,0.9834394904458599,1.35,1.5,0.7407407407407407,0.9181818181818182,1.1942096492460899
118,1054630343,1,36715,420,21,20,9,68,44765,26182,333,9,11,21,46,27875,1.4022992895882667,1.2612612612612613,2.3333333333333335,1.8181818181818181,0.42857142857142855,1.4782608695652173,1.6059192825112107
119,1054656231,1,48854,599,26,33,11,108,51948,37155,502,11,18,26,94,43879,1.3148701386085317,1.1932270916334662,2.3636363636363638,1.8333333333333333,0.4230769230769231,1.148936170212766,1.183892066820119
120,1055307619,1,68319,644,36,38,26,190,107842,54843,651,26,41,36,150,82548,1.2457195995842678,0.989247311827957,1.3846153846153846,0.926829268292683,0.7222222222222222,1.2666666666666666,1.3064156611910647
121,1055322060,1,51730,538,32,44,19,153,86837,43647,509,19,24,32,134,66690,1.1851902765367608,1.0569744597249509,1.6842105263157894,1.8333333333333333,0.59375,1.1417910447761195,1.30209926525716
122,1055670005,1,48287,614,22,49,14,134,61709,44001,537,14,17,22,118,44510,1.0974068771164291,1.143389199255121,1.5714285714285714,2.8823529411764706,0.6363636363636364,1.1355932203389831,1.3864075488654235
123,1055683007,1,57633,473,36,65,18,166,97726,46269,527,18,28,37,108,63125,1.2456072100110225,0.8975332068311196,2.0,2.3214285714285716,0.4864864864864865,1.537037037037037,1.5481346534653466
124,1055697080,1,70435,652,36,56,36,156,121907,67114,678,36,52,37,210,127271,1.049482969276157,0.9616519174041298,1.0,1.0769230769230769,0.972972972972973,0.7428571428571429,0.957853713728972
125,1055761508,1,73459,677,40,61,32,276,116981,69285,767,32,39,40,205,111371,1.0602439200404128,0.8826597131681877,1.25,1.564102564102564,0.8,1.3463414634146342,1.0503721794722145
126,1055781692,1,40726,485,17,16,8,89,43915,28166,377,8,4,17,53,23981,1.4459277142654263,1.2864721485411141,2.125,4.0,0.47058823529411764,1.679245283018868,1.8312413994412242
127,1055795567,1,52486,529,35,32,12,130,72171,38170,463,12,18,35,113,49878,1.375058946816872,1.142548596112311,2.9166666666666665,1.7777777777777777,0.34285714285714286,1.1504424778761062,1.4469505593648502
128,1055813904,1,64630,620,41,34,28,149,121068,54748,549,28,37,41,100,81277,1.1804997442828962,1.1293260473588342,1.4642857142857142,0.918918918918919,0.6829268292682927,1.49,1.4895726958426123
129,1055836353,1,70325,613,47,83,27,225,105104,61545,750,27,33,47,200,103438,1.1426598423917458,0.8173333333333334,1.7407407407407407,2.515151515151515,0.574468085106383,1.125,1.0161062665558112
130,1055840352,1,63160,634,35,54,20,198,103065,50000,591,19,27,35,150,77053,1.2632,1.0727580372250423,1.8421052631578947,2.0,0.5714285714285714,1.32,1.337585817554151
131,1056576374,1,76158,644,53,82,37,222,129725,71253,686,37,73,54,217,132659,1.0688392067702412,0.9387755102040817,1.4324324324324325,1.1232876712328768,0.6851851851851852,1.023041474654378,0.9778831440007839
132,1056841157,1,48383,516,23,49,10,110,61346,43459,570,10,18,23,123,61589,1.113302192871442,0.9052631578947369,2.3,2.7222222222222223,0.43478260869565216,0.8943089430894309,0.9960544902498822
133,1056865228,1,32708,248,21,47,12,113,47831,28162,197,15,16,26,92,44307,1.1614231943753994,1.2588832487309645,1.4,2.9375,0.46153846153846156,1.2282608695652173,1.079535964971675
134,1057644269,1,40928,422,23,34,13,118,50731,32452,381,13,18,24,77,39453,1.2611857512634044,1.1076115485564304,1.7692307692307692,1.8888888888888888,0.5416666666666666,1.5324675324675325,1.2858591235140546
135,1058117872,1,56905,644,25,52,15,137,71575,44302,575,15,17,25,148,68291,1.2844792560155298,1.12,1.6666666666666667,3.0588235294117645,0.6,0.9256756756756757,1.0480883278909374
136,1058145161,1,57593,562,31,50,12,132,71879,42609,606,12,18,31,133,58096,1.3516627942453472,0.9273927392739274,2.5833333333333335,2.7777777777777777,0.3870967741935484,0.9924812030075187,1.237245249242633
137,1058153084,1,55228,561,30,45,26,125,70368,48428,533,26,52,30,147,69068,1.1404146361608987,1.0525328330206378,1.1538461538461537,0.8653846153846154,0.8666666666666667,0.8503401360544217,1.0188220304627325
138,1058197067,1,62604,662,28,66,24,221,108953,61515,692,24,43,28,207,89698,1.0177029992684712,0.9566473988439307,1.1666666666666667,1.5348837209302326,0.8571428571428571,1.067632850241546,1.214664763985819
139,1058382665,1,47717,507,29,43,14,105,65257,37290,496,14,14,29,78,51374,1.2796192008581388,1.0221774193548387,2.0714285714285716,3.0714285714285716,0.4827586206896552,1.3461538461538463,1.2702339704909098
140,1058558120,1,53427,519,33,49,16,173,89207,41200,512,16,15,33,98,49228,1.2967718446601941,1.013671875,2.0625,3.2666666666666666,0.48484848484848486,1.7653061224489797,1.812119119200455
141,1058626627,1,53784,485,33,54,26,147,96914,47807,478,26,36,33,135,87809,1.1250235321187274,1.0146443514644352,1.2692307692307692,1.5,0.7878787878787878,1.0888888888888888,1.1036909656185585
142,1058643515,1,52200,450,38,39,19,128,69107,37953,478,19,22,38,51,44632,1.3753853450320133,0.9414225941422594,2.0,1.7727272727272727,0.5,2.5098039215686274,1.5483733644022226
143,1058752053,1,37137,388,22,22,6,91,38452,24562,328,6,7,22,46,26114,1.5119697093070597,1.1829268292682926,3.6666666666666665,3.142857142857143,0.2727272727272727,1.9782608695652173,1.472466876005208
144,1058871193,1,64733,580,49,46,23,131,107738,46635,548,23,27,49,70,78879,1.3880776241020694,1.0583941605839415,2.130434782608696,1.7037037037037037,0.46938775510204084,1.8714285714285714,1.3658641717060307
145,1059005480,1,53731,575,33,59,14,126,84014,44688,568,14,16,33,144,62638,1.202358575008951,1.0123239436619718,2.357142857142857,3.6875,0.42424242424242425,0.875,1.3412624924167438
146,1059053063,1,56422,532,35,43,20,138,91948,45212,592,19,29,35,71,63446,1.2479430239759355,0.8986486486486487,1.8421052631578947,1.4827586206896552,0.5714285714285714,1.943661971830986,1.4492324181193457
147,1059197789,1,19313,75,7,17,11,78,12985,16971,57,7,28,8,84,21526,1.1380001178480939,1.3157894736842106,1.0,0.6071428571428571,1.375,0.9285714285714286,0.6032240081761591
148,1059218452,1,39011,600,24,30,10,90,58608,32030,581,12,13,17,85,56124,1.2179519200749298,1.0327022375215147,2.0,2.3076923076923075,0.5882352941176471,1.0588235294117647,1.0442591404746633
149,1059360744,1,45420,514,25,46,13,102,49950,32190,400,13,21,25,76,43137,1.4109972041006524,1.285,1.9230769230769231,2.1904761904761907,0.52,1.3421052631578947,1.1579386605466304
150,1059423980,1,81602,949,33,46,39,258,157707,77708,841,39,44,33,272,134352,1.0501106707160137,1.1284185493460166,0.8461538461538461,1.0454545454545454,1.1818181818181819,0.9485294117647058,1.1738344051446945
151,1059591976,1,60961,663,38,50,25,181,104986,58362,683,25,27,38,187,95470,1.044532401219972,0.9707174231332357,1.52,1.8518518518518519,0.6578947368421053,0.9679144385026738,1.0996752906672254
152,1059868740,1,52351,458,33,57,23,122,87642,40622,430,22,32,33,89,53267,1.288735168135493,1.0651162790697675,1.5,1.78125,0.696969696969697,1.3707865168539326,1.6453338840182476
153,1059889755,1,76810,763,46,89,33,305,158617,71856,699,33,47,46,218,126343,1.0689434424404365,1.0915593705293276,1.393939393939394,1.8936170212765957,0.717391304347826,1.3990825688073394,1.2554474723569964
154,1059925563,1,51881,470,31,42,10,132,71444,35748,453,10,13,31,76,44101,1.451297974711872,1.0375275938189845,3.1,3.230769230769231,0.3225806451612903,1.736842105263158,1.620008616584658
155,1059976667,1,50372,684,18,36,10,171,61443,45001,687,10,20,18,174,39447,1.1193529032688163,0.9956331877729258,1.8,1.8,0.5555555555555556,0.9827586206896551,1.5576089436459046
156,1060059728,1,73503,665,40,58,28,179,127119,61253,692,28,47,40,195,116359,1.1999902045614093,0.9609826589595376,1.4285714285714286,1.2340425531914894,0.7,0.9179487179487179,1.0924724344485601
157,1060099392,1,46292,415,41,59,13,104,65815,31453,361,13,16,41,56,38460,1.471783295711061,1.149584487534626,3.1538461538461537,3.6875,0.3170731707317073,1.8571428571428572,1.7112584503380135
158,1060176943,1,34343,370,22,27,5,55,29871,21596,300,5,8,22,36,17440,1.5902481941100204,1.2333333333333334,4.4,3.375,0.22727272727272727,1.5277777777777777,1.7127866972477064
159,1060410439,1,66694,805,31,46,25,162,98918,67543,862,25,40,31,216,102244,0.987430229631494,0.9338747099767981,1.24,1.15,0.8064516129032258,0.75,0.967469973788193
160,1060426577,1,15098,222,9,7,5,49,29637,11503,154,10,7,7,16,24910,1.3125271668260454,1.4415584415584415,0.9,1.0,0.7142857142857143,3.0625,1.1897631473303893
161,1060452751,1,51177,547,28,55,15,166,86808,42241,543,15,17,28,88,76403,1.2115480220638717,1.007366482504604,1.8666666666666667,3.235294117647059,0.5357142857142857,1.8863636363636365,1.1361857518683822
162,1060457446,1,49827,471,37,48,22,89,84632,39522,398,22,33,37,102,66407,1.2607408531956885,1.1834170854271358,1.6818181818181819,1.4545454545454546,0.5945945945945946,0.8725490196078431,1.2744439592211665
163,1060462184,1,56197,684,18,30,12,199,70797,46306,724,12,15,18,181,54618,1.2136008292661857,0.9447513812154696,1.5,2.0,0.6666666666666666,1.0994475138121547,1.296221026035373
164,1060588866,1,52724,382,32,57,24,161,100163,45582,506,23,47,35,95,90835,1.1566846562239481,0.7549407114624506,1.391304347826087,1.2127659574468086,0.6857142857142857,1.694736842105263,1.1026916937303903
165,1060591261,1,76044,797,43,88,34,244,155610,72675,722,34,77,43,231,145206,1.046357069143447,1.1038781163434903,1.2647058823529411,1.1428571428571428,0.7906976744186046,1.0562770562770563,1.071649931820999
166,1060687204,1,26699,347,11,16,6,70,23071,20643,341,7,4,13,53,25236,1.293368211984692,1.0175953079178885,1.5714285714285714,4.0,0.46153846153846156,1.320754716981132,0.9142098589316849
167,1060696904,1,39406,482,16,16,6,101,31479,29943,481,6,1,16,66,27592,1.3160337975486758,1.002079002079002,2.6666666666666665,16.0,0.375,1.5303030303030303,1.1408741664250508
168,1060725970,1,49254,472,32,42,13,106,58235,32699,416,13,17,32,103,48686,1.5062845958592006,1.1346153846153846,2.4615384615384617,2.4705882352941178,0.40625,1.029126213592233,1.196134412356735
170,1060745967,1,42163,424,23,51,16,99,48646,36762,477,16,22,23,82,41744,1.146918013165769,0.8888888888888888,1.4375,2.3181818181818183,0.6956521739130435,1.2073170731707317,1.165341126868532
171,1060749264,1,67698,701,35,53,22,215,113125,54916,706,22,40,35,155,77630,1.232755481098405,0.9929178470254958,1.5909090909090908,1.325,0.6285714285714286,1.3870967741935485,1.4572330284683757
172,1060771996,1,68837,604,50,55,27,222,112158,53575,588,27,46,50,167,90753,1.2848716752216518,1.0272108843537415,1.8518518518518519,1.1956521739130435,0.54,1.3293413173652695,1.2358599715711878
173,1060775837,1,38613,456,16,20,13,82,45412,29699,378,13,20,16,77,41026,1.3001447860197313,1.2063492063492063,1.2307692307692308,1.0,0.8125,1.0649350649350648,1.1069078145566227
174,1060777870,1,37427,459,21,24,4,69,35528,22921,282,4,2,21,31,20573,1.6328694210549277,1.627659574468085,5.25,12.0,0.19047619047619047,2.225806451612903,1.7269236377776698
175,1060802201,1,48648,461,33,38,21,108,78948,41157,474,21,36,33,124,74111,1.182010350608645,0.9725738396624473,1.5714285714285714,1.0555555555555556,0.6363636363636364,0.8709677419354839,1.0652669644182375
176,1060813666,1,61604,489,50,54,34,135,112938,50992,486,33,40,51,137,75599,1.2081110762472544,1.0061728395061729,1.5151515151515151,1.35,0.6666666666666666,0.9854014598540146,1.493908649585312
177,1061301110,1,40691,504,18,31,9,120,47261,35747,486,9,12,18,96,38815,1.1383053123339022,1.037037037037037,2.0,2.5833333333333335,0.5,1.25,1.2175962900940358
178,1061471329,1,63320,554,33,64,22,142,86228,52105,564,22,38,33,184,77046,1.215238460800307,0.9822695035460993,1.5,1.6842105263157894,0.6666666666666666,0.7717391304347826,1.1191755574591802
179,1061476809,1,65111,537,54,62,30,120,113649,49889,450,30,44,54,143,100599,1.3051173605403996,1.1933333333333334,1.8,1.4090909090909092,0.5555555555555556,0.8391608391608392,1.1297229594727582
180,1061601491,1,61310,582,36,79,24,126,91162,58354,669,24,33,37,167,112034,1.0506563388970764,0.8699551569506726,1.5,2.393939393939394,0.6486486486486487,0.7544910179640718,0.813699412678294
181,1061644947,1,64583,679,34,57,25,203,100753,57318,698,25,36,34,194,95834,1.1267490142712586,0.9727793696275072,1.36,1.5833333333333333,0.7352941176470589,1.0463917525773196,1.0513283385854708
182,1061818791,1,49455,535,27,34,17,127,70157,43533,580,16,21,27,97,57491,1.1360347322720694,0.9224137931034483,1.6875,1.619047619047619,0.6296296296296297,1.309278350515464,1.2203127446035031
183,1062230112,1,68716,658,40,85,30,185,131015,62224,600,30,70,40,174,112841,1.1043327333504758,1.0966666666666667,1.3333333333333333,1.2142857142857142,0.75,1.0632183908045978,1.1610584805168334
184,1062235828,1,46160,504,22,31,16,125,53880,35609,416,16,29,22,60,42273,1.2963014968126036,1.2115384615384615,1.375,1.0689655172413792,0.7272727272727273,2.0833333333333335,1.2745724221134058
185,1062275829,1,72157,818,24,60,32,335,121084,74408,815,32,58,24,315,113172,0.9697478765724116,1.003680981595092,0.75,1.0344827586206897,1.3333333333333333,1.0634920634920635,1.069911285476973
186,1062284908,1,66031,760,28,64,21,199,96590,52199,689,21,37,28,171,68954,1.2649859192704842,1.1030478955007257,1.3333333333333333,1.7297297297297298,0.75,1.1637426900584795,1.4007889317516025
187,1062305608,1,46439,540,20,50,3,162,52971,32709,551,3,7,21,136,34879,1.419762144975389,0.9800362976406534,6.666666666666667,7.142857142857143,0.14285714285714285,1.1911764705882353,1.5187075317526306
188,1062320332,1,46559,592,24,36,2,124,51494,28509,449,2,5,24,119,26938,1.6331333964712897,1.3184855233853006,12.0,7.2,0.08333333333333333,1.0420168067226891,1.9115747271512362
189,1062458534,1,76813,734,46,80,44,251,135551,74556,796,44,47,46,169,145848,1.0302725468104512,0.9221105527638191,1.0454545454545454,1.702127659574468,0.9565217391304348,1.485207100591716,0.9293991004333279
190,1062474331,1,51821,511,30,40,17,125,68451,40533,528,17,30,30,96,52601,1.2784891323119434,0.9678030303030303,1.7647058823529411,1.3333333333333333,0.5666666666666667,1.3020833333333333,1.3013250698655918
191,1062479296,1,64843,536,39,66,36,120,99772,56827,609,36,44,39,127,102425,1.1410597075333908,0.8801313628899836,1.0833333333333333,1.5,0.9230769230769231,0.9448818897637795,0.9740981205760313
192,1062496163,1,57884,574,35,63,20,147,81622,47962,467,20,26,36,146,72037,1.2068721070847754,1.2291220556745182,1.75,2.423076923076923,0.5555555555555556,1.0068493150684932,1.133056623679498
193,1062518439,1,46456,502,26,28,13,108,48100,37157,465,13,17,26,80,48135,1.250262400086121,1.0795698924731183,2.0,1.6470588235294117,0.5,1.35,0.9992728783629375
194,1062548239,1,59861,601,41,59,21,156,98655,46916,589,21,24,42,127,82772,1.2759186631426378,1.0203735144312394,1.9523809523809523,2.4583333333333335,0.5,1.2283464566929134,1.1918885613492485
195,1062566907,1,35427,340,27,34,4,76,39772,20826,207,6,6,26,76,18947,1.7010947853644482,1.642512077294686,4.5,5.666666666666667,0.15384615384615385,1.0,2.0991185939726607
196,1062845857,1,10986,144,10,7,7,15,20890,9463,140,3,7,9,10,16589,1.160942618619888,1.0285714285714285,3.3333333333333335,1.0,0.7777777777777778,1.5,1.2592681897643017
197,1062888050,1,36708,372,23,28,5,65,38812,22535,318,5,6,23,51,23393,1.6289327712447303,1.169811320754717,4.6,4.666666666666667,0.21739130434782608,1.2745098039215685,1.6591287992134398
198,1063013727,1,62368,745,29,58,22,204,120537,59932,673,22,44,29,169,103433,1.0406460655409464,1.1069836552748886,1.3181818181818181,1.3181818181818181,0.7586206896551724,1.2071005917159763,1.16536308528226
199,1063017797,1,53202,508,35,61,17,112,75995,39184,473,17,23,36,94,55848,1.3577480604328298,1.0739957716701902,2.0588235294117645,2.652173913043478,0.4722222222222222,1.1914893617021276,1.360747027646469
200,1063023887,1,61090,501,55,60,39,123,119051,50903,446,38,62,55,103,75529,1.2001257293283303,1.1233183856502242,1.4473684210526316,0.967741935483871,0.7090909090909091,1.1941747572815533,1.5762289981331674
201,1063108444,1,48831,511,28,42,12,133,60166,36057,430,12,27,28,104,51631,1.354272402030119,1.1883720930232557,2.3333333333333335,1.5555555555555556,0.42857142857142855,1.2788461538461537,1.16530766400031
202,1063143841,1,60338,640,34,63,23,218,86381,54125,674,23,20,34,194,92355,1.1147898383371824,0.9495548961424333,1.4782608695652173,3.15,0.6764705882352942,1.1237113402061856,0.9353148178225327
203,1063146046,1,26619,316,12,14,3,60,20918,19357,303,3,3,12,40,12423,1.3751614403058325,1.0429042904290429,4.0,4.666666666666667,0.25,1.5,1.6838122836673912
204,1063158457,1,64860,670,38,64,25,221,105492,59486,669,25,29,38,202,125292,1.0903405843391722,1.0014947683109119,1.52,2.206896551724138,0.6578947368421053,1.0940594059405941,0.8419691600421415
205,1063169026,1,58480,636,29,47,26,151,79056,54288,599,26,27,29,136,61354,1.0772178013557323,1.0617696160267112,1.1153846153846154,1.7407407407407407,0.896551724137931,1.1102941176470589,1.2885223457313297
206,1063238709,1,63398,539,44,72,31,152,110888,54331,541,31,47,44,101,112214,1.1668844674311167,0.9963031423290203,1.4193548387096775,1.5319148936170213,0.7045454545454546,1.504950495049505,0.9881832926372823
207,1063284622,1,44370,470,24,42,12,110,65893,33541,462,12,16,24,69,38185,1.3228585909782058,1.0173160173160174,2.0,2.625,0.5,1.5942028985507246,1.7256252455152548
208,1063368229,1,64153,737,34,38,23,202,82073,53290,701,23,33,34,154,73406,1.203846875586414,1.0513552068473608,1.4782608695652173,1.1515151515151516,0.6764705882352942,1.3116883116883118,1.1180693676266245
209,1063441855,1,49701,403,36,47,23,112,75269,43480,431,23,22,36,95,62340,1.1430772769089237,0.9350348027842227,1.565217391304348,2.1363636363636362,0.6388888888888888,1.1789473684210525,1.20739493102342
210,1063480754,1,40836,482,28,30,4,65,46286,23995,360,4,4,28,63,31512,1.7018545530318816,1.3388888888888888,7.0,7.5,0.14285714285714285,1.0317460317460319,1.4688372683422188
211,1063499887,1,39114,444,24,25,11,97,50299,29821,399,11,13,24,66,29135,1.3116260353442206,1.112781954887218,2.1818181818181817,1.9230769230769231,0.4583333333333333,1.4696969696969697,1.7264115325210228
